"Points:0","Points:1","Points:2","X","Y"
30.473,0.67385,14.106,30.473,0.67385
30.536,0.67385,14.106,30.536,0.67385
30.599,0.67385,14.106,30.599,0.67385
30.663,0.67385,14.106,30.663,0.67385
30.728,0.67385,14.106,30.728,0.67385
30.793,0.67385,14.106,30.793,0.67385
30.858,0.67385,14.106,30.858,0.67385
30.924,0.67385,14.106,30.924,0.67385
30.991,0.67385,14.106,30.991,0.67385
31.058,0.67385,14.106,31.058,0.67385
31.125,0.67385,14.106,31.125,0.67385
31.194,0.67385,14.106,31.194,0.67385
31.262,0.67385,14.106,31.262,0.67385
31.332,0.67385,14.106,31.332,0.67385
31.402,0.67385,14.106,31.402,0.67385
31.472,0.67385,14.106,31.472,0.67385
31.543,0.67385,14.106,31.543,0.67385
31.615,0.67385,14.106,31.615,0.67385
31.688,0.67385,14.106,31.688,0.67385
31.761,0.67385,14.106,31.761,0.67385
31.834,0.67385,14.106,31.834,0.67385
31.909,0.67385,14.106,31.909,0.67385
31.984,0.67385,14.106,31.984,0.67385
32.06,0.67385,14.106,32.06,0.67385
32.136,0.67385,14.106,32.136,0.67385
-7.8849e-05,0.70255,14.106,-7.8849e-05,0.70255
0.076282,0.70255,14.106,0.076282,0.70255
0.15197,0.70255,14.106,0.15197,0.70255
0.22699,0.70255,14.106,0.22699,0.70255
0.30134,0.70255,14.106,0.30134,0.70255
0.37505,0.70255,14.106,0.37505,0.70255
0.44811,0.70255,14.106,0.44811,0.70255
0.52053,0.70255,14.106,0.52053,0.70255
0.59234,0.70255,14.106,0.59234,0.70255
0.66352,0.70255,14.106,0.66352,0.70255
0.7341,0.70255,14.106,0.7341,0.70255
0.80408,0.70255,14.106,0.80408,0.70255
0.87347,0.70255,14.106,0.87347,0.70255
0.94227,0.70255,14.106,0.94227,0.70255
1.0105,0.70255,14.106,1.0105,0.70255
1.0782,0.70255,14.106,1.0782,0.70255
1.1453,0.70255,14.106,1.1453,0.70255
1.2118,0.70255,14.106,1.2118,0.70255
1.2778,0.70255,14.106,1.2778,0.70255
1.3433,0.70255,14.106,1.3433,0.70255
1.4082,0.70255,14.106,1.4082,0.70255
1.4726,0.70255,14.106,1.4726,0.70255
1.5365,0.70255,14.106,1.5365,0.70255
1.5999,0.70255,14.106,1.5999,0.70255
1.6628,0.70255,14.106,1.6628,0.70255
1.7252,0.70255,14.106,1.7252,0.70255
1.7871,0.70255,14.106,1.7871,0.70255
1.8485,0.70255,14.106,1.8485,0.70255
1.9095,0.70255,14.106,1.9095,0.70255
1.9699,0.70255,14.106,1.9699,0.70255
2.0299,0.70255,14.106,2.0299,0.70255
2.0895,0.70255,14.106,2.0895,0.70255
2.1486,0.70255,14.106,2.1486,0.70255
2.2072,0.70255,14.106,2.2072,0.70255
2.2654,0.70255,14.106,2.2654,0.70255
2.3232,0.70255,14.106,2.3232,0.70255
2.3805,0.70255,14.106,2.3805,0.70255
2.4374,0.70255,14.106,2.4374,0.70255
2.4939,0.70255,14.106,2.4939,0.70255
2.5499,0.70255,14.106,2.5499,0.70255
2.6056,0.70255,14.106,2.6056,0.70255
2.6608,0.70255,14.106,2.6608,0.70255
2.7157,0.70255,14.106,2.7157,0.70255
2.7702,0.70255,14.106,2.7702,0.70255
2.8242,0.70255,14.106,2.8242,0.70255
2.8779,0.70255,14.106,2.8779,0.70255
2.9312,0.70255,14.106,2.9312,0.70255
2.9841,0.70255,14.106,2.9841,0.70255
3.0366,0.70255,14.106,3.0366,0.70255
3.0888,0.70255,14.106,3.0888,0.70255
3.1406,0.70255,14.106,3.1406,0.70255
3.1921,0.70255,14.106,3.1921,0.70255
3.2432,0.70255,14.106,3.2432,0.70255
3.2939,0.70255,14.106,3.2939,0.70255
3.3443,0.70255,14.106,3.3443,0.70255
3.3944,0.70255,14.106,3.3944,0.70255
3.4441,0.70255,14.106,3.4441,0.70255
3.4935,0.70255,14.106,3.4935,0.70255
3.5425,0.70255,14.106,3.5425,0.70255
3.5912,0.70255,14.106,3.5912,0.70255
3.6396,0.70255,14.106,3.6396,0.70255
3.6877,0.70255,14.106,3.6877,0.70255
3.7355,0.70255,14.106,3.7355,0.70255
3.7829,0.70255,14.106,3.7829,0.70255
3.8301,0.70255,14.106,3.8301,0.70255
3.8769,0.70255,14.106,3.8769,0.70255
3.9234,0.70255,14.106,3.9234,0.70255
3.9696,0.70255,14.106,3.9696,0.70255
4.0156,0.70255,14.106,4.0156,0.70255
4.0612,0.70255,14.106,4.0612,0.70255
4.1066,0.70255,14.106,4.1066,0.70255
4.1516,0.70255,14.106,4.1516,0.70255
4.1964,0.70255,14.106,4.1964,0.70255
4.2409,0.70255,14.106,4.2409,0.70255
4.2851,0.70255,14.106,4.2851,0.70255
4.329,0.70255,14.106,4.329,0.70255
4.3727,0.70255,14.106,4.3727,0.70255
4.4161,0.70255,14.106,4.4161,0.70255
4.4593,0.70255,14.106,4.4593,0.70255
4.5021,0.70255,14.106,4.5021,0.70255
4.5448,0.70255,14.106,4.5448,0.70255
4.5871,0.70255,14.106,4.5871,0.70255
4.6292,0.70255,14.106,4.6292,0.70255
4.6711,0.70255,14.106,4.6711,0.70255
4.7127,0.70255,14.106,4.7127,0.70255
4.754,0.70255,14.106,4.754,0.70255
4.7951,0.70255,14.106,4.7951,0.70255
4.836,0.70255,14.106,4.836,0.70255
4.8766,0.70255,14.106,4.8766,0.70255
4.917,0.70255,14.106,4.917,0.70255
4.9572,0.70255,14.106,4.9572,0.70255
4.9971,0.70255,14.106,4.9971,0.70255
5.0368,0.70255,14.106,5.0368,0.70255
5.0763,0.70255,14.106,5.0763,0.70255
5.1155,0.70255,14.106,5.1155,0.70255
5.1545,0.70255,14.106,5.1545,0.70255
5.1934,0.70255,14.106,5.1934,0.70255
5.2319,0.70255,14.106,5.2319,0.70255
5.2703,0.70255,14.106,5.2703,0.70255
5.3085,0.70255,14.106,5.3085,0.70255
5.3464,0.70255,14.106,5.3464,0.70255
5.3841,0.70255,14.106,5.3841,0.70255
5.4217,0.70255,14.106,5.4217,0.70255
5.459,0.70255,14.106,5.459,0.70255
5.4961,0.70255,14.106,5.4961,0.70255
5.533,0.70255,14.106,5.533,0.70255
5.5697,0.70255,14.106,5.5697,0.70255
5.6062,0.70255,14.106,5.6062,0.70255
5.6426,0.70255,14.106,5.6426,0.70255
5.6787,0.70255,14.106,5.6787,0.70255
5.7146,0.70255,14.106,5.7146,0.70255
5.7504,0.70255,14.106,5.7504,0.70255
5.7859,0.70255,14.106,5.7859,0.70255
5.8213,0.70255,14.106,5.8213,0.70255
5.8565,0.70255,14.106,5.8565,0.70255
5.8915,0.70255,14.106,5.8915,0.70255
5.9263,0.70255,14.106,5.9263,0.70255
5.961,0.70255,14.106,5.961,0.70255
5.9954,0.70255,14.106,5.9954,0.70255
6.0297,0.70255,14.106,6.0297,0.70255
6.0639,0.70255,14.106,6.0639,0.70255
6.0978,0.70255,14.106,6.0978,0.70255
6.1316,0.70255,14.106,6.1316,0.70255
6.1652,0.70255,14.106,6.1652,0.70255
6.1986,0.70255,14.106,6.1986,0.70255
6.2319,0.70255,14.106,6.2319,0.70255
6.265,0.70255,14.106,6.265,0.70255
6.2979,0.70255,14.106,6.2979,0.70255
6.3307,0.70255,14.106,6.3307,0.70255
6.3633,0.70255,14.106,6.3633,0.70255
6.3958,0.70255,14.106,6.3958,0.70255
6.4281,0.70255,14.106,6.4281,0.70255
6.4602,0.70255,14.106,6.4602,0.70255
6.4922,0.70255,14.106,6.4922,0.70255
6.5241,0.70255,14.106,6.5241,0.70255
6.5558,0.70255,14.106,6.5558,0.70255
6.5873,0.70255,14.106,6.5873,0.70255
6.6187,0.70255,14.106,6.6187,0.70255
6.6499,0.70255,14.106,6.6499,0.70255
6.681,0.70255,14.106,6.681,0.70255
6.712,0.70255,14.106,6.712,0.70255
6.7428,0.70255,14.106,6.7428,0.70255
6.7734,0.70255,14.106,6.7734,0.70255
6.804,0.70255,14.106,6.804,0.70255
6.8344,0.70255,14.106,6.8344,0.70255
6.8646,0.70255,14.106,6.8646,0.70255
6.8947,0.70255,14.106,6.8947,0.70255
6.9247,0.70255,14.106,6.9247,0.70255
6.9545,0.70255,14.106,6.9545,0.70255
6.9842,0.70255,14.106,6.9842,0.70255
7.0138,0.70255,14.106,7.0138,0.70255
7.0432,0.70255,14.106,7.0432,0.70255
7.0725,0.70255,14.106,7.0725,0.70255
7.1017,0.70255,14.106,7.1017,0.70255
7.1307,0.70255,14.106,7.1307,0.70255
7.1597,0.70255,14.106,7.1597,0.70255
7.1885,0.70255,14.106,7.1885,0.70255
7.2171,0.70255,14.106,7.2171,0.70255
7.2457,0.70255,14.106,7.2457,0.70255
7.2741,0.70255,14.106,7.2741,0.70255
7.3024,0.70255,14.106,7.3024,0.70255
7.3306,0.70255,14.106,7.3306,0.70255
7.3587,0.70255,14.106,7.3587,0.70255
7.3866,0.70255,14.106,7.3866,0.70255
7.4144,0.70255,14.106,7.4144,0.70255
7.4421,0.70255,14.106,7.4421,0.70255
7.4697,0.70255,14.106,7.4697,0.70255
7.4972,0.70255,14.106,7.4972,0.70255
7.5246,0.70255,14.106,7.5246,0.70255
7.5518,0.70255,14.106,7.5518,0.70255
7.579,0.70255,14.106,7.579,0.70255
7.606,0.70255,14.106,7.606,0.70255
7.6329,0.70255,14.106,7.6329,0.70255
7.6597,0.70255,14.106,7.6597,0.70255
7.6864,0.70255,14.106,7.6864,0.70255
7.713,0.70255,14.106,7.713,0.70255
7.7395,0.70255,14.106,7.7395,0.70255
7.7659,0.70255,14.106,7.7659,0.70255
7.7922,0.70255,14.106,7.7922,0.70255
7.8184,0.70255,14.106,7.8184,0.70255
7.8445,0.70255,14.106,7.8445,0.70255
7.8704,0.70255,14.106,7.8704,0.70255
7.8963,0.70255,14.106,7.8963,0.70255
7.9221,0.70255,14.106,7.9221,0.70255
7.9477,0.70255,14.106,7.9477,0.70255
7.9733,0.70255,14.106,7.9733,0.70255
7.9988,0.70255,14.106,7.9988,0.70255
8.0242,0.70255,14.106,8.0242,0.70255
8.0494,0.70255,14.106,8.0494,0.70255
8.0746,0.70255,14.106,8.0746,0.70255
8.0997,0.70255,14.106,8.0997,0.70255
8.1247,0.70255,14.106,8.1247,0.70255
8.1496,0.70255,14.106,8.1496,0.70255
8.1744,0.70255,14.106,8.1744,0.70255
8.1991,0.70255,14.106,8.1991,0.70255
8.2238,0.70255,14.106,8.2238,0.70255
8.2483,0.70255,14.106,8.2483,0.70255
8.2728,0.70255,14.106,8.2728,0.70255
8.2971,0.70255,14.106,8.2971,0.70255
8.3214,0.70255,14.106,8.3214,0.70255
8.3456,0.70255,14.106,8.3456,0.70255
8.3697,0.70255,14.106,8.3697,0.70255
8.3937,0.70255,14.106,8.3937,0.70255
8.4176,0.70255,14.106,8.4176,0.70255
8.4414,0.70255,14.106,8.4414,0.70255
8.4652,0.70255,14.106,8.4652,0.70255
8.4889,0.70255,14.106,8.4889,0.70255
8.5125,0.70255,14.106,8.5125,0.70255
8.536,0.70255,14.106,8.536,0.70255
8.5594,0.70255,14.106,8.5594,0.70255
8.5827,0.70255,14.106,8.5827,0.70255
8.606,0.70255,14.106,8.606,0.70255
8.6292,0.70255,14.106,8.6292,0.70255
8.6523,0.70255,14.106,8.6523,0.70255
8.6753,0.70255,14.106,8.6753,0.70255
8.6983,0.70255,14.106,8.6983,0.70255
8.7211,0.70255,14.106,8.7211,0.70255
8.7439,0.70255,14.106,8.7439,0.70255
8.7667,0.70255,14.106,8.7667,0.70255
8.7893,0.70255,14.106,8.7893,0.70255
8.8119,0.70255,14.106,8.8119,0.70255
8.8344,0.70255,14.106,8.8344,0.70255
8.8568,0.70255,14.106,8.8568,0.70255
8.8791,0.70255,14.106,8.8791,0.70255
8.9014,0.70255,14.106,8.9014,0.70255
8.9236,0.70255,14.106,8.9236,0.70255
8.9458,0.70255,14.106,8.9458,0.70255
8.9678,0.70255,14.106,8.9678,0.70255
8.9898,0.70255,14.106,8.9898,0.70255
9.0117,0.70255,14.106,9.0117,0.70255
9.0336,0.70255,14.106,9.0336,0.70255
9.0554,0.70255,14.106,9.0554,0.70255
9.0771,0.70255,14.106,9.0771,0.70255
9.0987,0.70255,14.106,9.0987,0.70255
9.1203,0.70255,14.106,9.1203,0.70255
9.1418,0.70255,14.106,9.1418,0.70255
9.1633,0.70255,14.106,9.1633,0.70255
9.1847,0.70255,14.106,9.1847,0.70255
9.206,0.70255,14.106,9.206,0.70255
9.2272,0.70255,14.106,9.2272,0.70255
9.2484,0.70255,14.106,9.2484,0.70255
9.2696,0.70255,14.106,9.2696,0.70255
9.2906,0.70255,14.106,9.2906,0.70255
9.3116,0.70255,14.106,9.3116,0.70255
9.3326,0.70255,14.106,9.3326,0.70255
9.3534,0.70255,14.106,9.3534,0.70255
9.3743,0.70255,14.106,9.3743,0.70255
9.395,0.70255,14.106,9.395,0.70255
9.4157,0.70255,14.106,9.4157,0.70255
9.4363,0.70255,14.106,9.4363,0.70255
9.4569,0.70255,14.106,9.4569,0.70255
9.4774,0.70255,14.106,9.4774,0.70255
9.4979,0.70255,14.106,9.4979,0.70255
9.5183,0.70255,14.106,9.5183,0.70255
9.5386,0.70255,14.106,9.5386,0.70255
9.5589,0.70255,14.106,9.5589,0.70255
9.5791,0.70255,14.106,9.5791,0.70255
9.5993,0.70255,14.106,9.5993,0.70255
9.6194,0.70255,14.106,9.6194,0.70255
9.6395,0.70255,14.106,9.6395,0.70255
9.6595,0.70255,14.106,9.6595,0.70255
9.6794,0.70255,14.106,9.6794,0.70255
9.6993,0.70255,14.106,9.6993,0.70255
9.7191,0.70255,14.106,9.7191,0.70255
9.7389,0.70255,14.106,9.7389,0.70255
9.7587,0.70255,14.106,9.7587,0.70255
9.7783,0.70255,14.106,9.7783,0.70255
9.798,0.70255,14.106,9.798,0.70255
9.8175,0.70255,14.106,9.8175,0.70255
9.8371,0.70255,14.106,9.8371,0.70255
9.8565,0.70255,14.106,9.8565,0.70255
9.876,0.70255,14.106,9.876,0.70255
9.8953,0.70255,14.106,9.8953,0.70255
9.9146,0.70255,14.106,9.9146,0.70255
9.9339,0.70255,14.106,9.9339,0.70255
9.9531,0.70255,14.106,9.9531,0.70255
9.9723,0.70255,14.106,9.9723,0.70255
9.9914,0.70255,14.106,9.9914,0.70255
10.011,0.70255,14.106,10.011,0.70255
10.03,0.70255,14.106,10.03,0.70255
10.049,0.70255,14.106,10.049,0.70255
10.067,0.70255,14.106,10.067,0.70255
10.086,0.70255,14.106,10.086,0.70255
10.105,0.70255,14.106,10.105,0.70255
10.124,0.70255,14.106,10.124,0.70255
10.143,0.70255,14.106,10.143,0.70255
10.161,0.70255,14.106,10.161,0.70255
10.18,0.70255,14.106,10.18,0.70255
10.199,0.70255,14.106,10.199,0.70255
10.217,0.70255,14.106,10.217,0.70255
10.236,0.70255,14.106,10.236,0.70255
10.254,0.70255,14.106,10.254,0.70255
10.273,0.70255,14.106,10.273,0.70255
10.291,0.70255,14.106,10.291,0.70255
10.309,0.70255,14.106,10.309,0.70255
10.328,0.70255,14.106,10.328,0.70255
10.346,0.70255,14.106,10.346,0.70255
10.364,0.70255,14.106,10.364,0.70255
10.382,0.70255,14.106,10.382,0.70255
10.401,0.70255,14.106,10.401,0.70255
10.419,0.70255,14.106,10.419,0.70255
10.437,0.70255,14.106,10.437,0.70255
10.455,0.70255,14.106,10.455,0.70255
10.473,0.70255,14.106,10.473,0.70255
10.491,0.70255,14.106,10.491,0.70255
10.509,0.70255,14.106,10.509,0.70255
10.526,0.70255,14.106,10.526,0.70255
10.544,0.70255,14.106,10.544,0.70255
10.562,0.70255,14.106,10.562,0.70255
10.58,0.70255,14.106,10.58,0.70255
10.597,0.70255,14.106,10.597,0.70255
10.615,0.70255,14.106,10.615,0.70255
10.633,0.70255,14.106,10.633,0.70255
10.65,0.70255,14.106,10.65,0.70255
10.668,0.70255,14.106,10.668,0.70255
10.685,0.70255,14.106,10.685,0.70255
10.703,0.70255,14.106,10.703,0.70255
10.72,0.70255,14.106,10.72,0.70255
10.738,0.70255,14.106,10.738,0.70255
10.755,0.70255,14.106,10.755,0.70255
10.772,0.70255,14.106,10.772,0.70255
10.79,0.70255,14.106,10.79,0.70255
10.807,0.70255,14.106,10.807,0.70255
10.824,0.70255,14.106,10.824,0.70255
10.841,0.70255,14.106,10.841,0.70255
10.859,0.70255,14.106,10.859,0.70255
10.876,0.70255,14.106,10.876,0.70255
10.893,0.70255,14.106,10.893,0.70255
10.91,0.70255,14.106,10.91,0.70255
10.927,0.70255,14.106,10.927,0.70255
10.944,0.70255,14.106,10.944,0.70255
10.961,0.70255,14.106,10.961,0.70255
10.978,0.70255,14.106,10.978,0.70255
10.995,0.70255,14.106,10.995,0.70255
11.012,0.70255,14.106,11.012,0.70255
11.028,0.70255,14.106,11.028,0.70255
11.045,0.70255,14.106,11.045,0.70255
11.062,0.70255,14.106,11.062,0.70255
11.079,0.70255,14.106,11.079,0.70255
11.096,0.70255,14.106,11.096,0.70255
11.112,0.70255,14.106,11.112,0.70255
11.129,0.70255,14.106,11.129,0.70255
11.145,0.70255,14.106,11.145,0.70255
11.162,0.70255,14.106,11.162,0.70255
11.179,0.70255,14.106,11.179,0.70255
11.195,0.70255,14.106,11.195,0.70255
11.212,0.70255,14.106,11.212,0.70255
11.228,0.70255,14.106,11.228,0.70255
11.245,0.70255,14.106,11.245,0.70255
11.261,0.70255,14.106,11.261,0.70255
11.277,0.70255,14.106,11.277,0.70255
11.294,0.70255,14.106,11.294,0.70255
11.31,0.70255,14.106,11.31,0.70255
11.326,0.70255,14.106,11.326,0.70255
11.343,0.70255,14.106,11.343,0.70255
11.359,0.70255,14.106,11.359,0.70255
11.375,0.70255,14.106,11.375,0.70255
11.391,0.70255,14.106,11.391,0.70255
11.408,0.70255,14.106,11.408,0.70255
11.424,0.70255,14.106,11.424,0.70255
11.44,0.70255,14.106,11.44,0.70255
11.456,0.70255,14.106,11.456,0.70255
11.472,0.70255,14.106,11.472,0.70255
11.488,0.70255,14.106,11.488,0.70255
11.504,0.70255,14.106,11.504,0.70255
11.52,0.70255,14.106,11.52,0.70255
11.536,0.70255,14.106,11.536,0.70255
11.552,0.70255,14.106,11.552,0.70255
11.568,0.70255,14.106,11.568,0.70255
11.584,0.70255,14.106,11.584,0.70255
11.6,0.70255,14.106,11.6,0.70255
11.616,0.70255,14.106,11.616,0.70255
11.632,0.70255,14.106,11.632,0.70255
11.647,0.70255,14.106,11.647,0.70255
11.663,0.70255,14.106,11.663,0.70255
11.679,0.70255,14.106,11.679,0.70255
11.695,0.70255,14.106,11.695,0.70255
11.71,0.70255,14.106,11.71,0.70255
11.726,0.70255,14.106,11.726,0.70255
11.742,0.70255,14.106,11.742,0.70255
11.757,0.70255,14.106,11.757,0.70255
11.773,0.70255,14.106,11.773,0.70255
11.789,0.70255,14.106,11.789,0.70255
11.804,0.70255,14.106,11.804,0.70255
11.82,0.70255,14.106,11.82,0.70255
11.835,0.70255,14.106,11.835,0.70255
11.851,0.70255,14.106,11.851,0.70255
11.866,0.70255,14.106,11.866,0.70255
11.882,0.70255,14.106,11.882,0.70255
11.897,0.70255,14.106,11.897,0.70255
11.913,0.70255,14.106,11.913,0.70255
11.928,0.70255,14.106,11.928,0.70255
11.944,0.70255,14.106,11.944,0.70255
11.959,0.70255,14.106,11.959,0.70255
11.974,0.70255,14.106,11.974,0.70255
11.99,0.70255,14.106,11.99,0.70255
12.005,0.70255,14.106,12.005,0.70255
12.02,0.70255,14.106,12.02,0.70255
12.036,0.70255,14.106,12.036,0.70255
12.051,0.70255,14.106,12.051,0.70255
12.066,0.70255,14.106,12.066,0.70255
12.081,0.70255,14.106,12.081,0.70255
12.097,0.70255,14.106,12.097,0.70255
12.112,0.70255,14.106,12.112,0.70255
12.127,0.70255,14.106,12.127,0.70255
12.143,0.70255,14.106,12.143,0.70255
12.158,0.70255,14.106,12.158,0.70255
12.173,0.70255,14.106,12.173,0.70255
12.188,0.70255,14.106,12.188,0.70255
12.204,0.70255,14.106,12.204,0.70255
12.219,0.70255,14.106,12.219,0.70255
12.234,0.70255,14.106,12.234,0.70255
12.249,0.70255,14.106,12.249,0.70255
12.265,0.70255,14.106,12.265,0.70255
12.28,0.70255,14.106,12.28,0.70255
12.295,0.70255,14.106,12.295,0.70255
12.311,0.70255,14.106,12.311,0.70255
12.326,0.70255,14.106,12.326,0.70255
12.341,0.70255,14.106,12.341,0.70255
12.356,0.70255,14.106,12.356,0.70255
12.372,0.70255,14.106,12.372,0.70255
12.387,0.70255,14.106,12.387,0.70255
12.402,0.70255,14.106,12.402,0.70255
12.417,0.70255,14.106,12.417,0.70255
12.433,0.70255,14.106,12.433,0.70255
12.448,0.70255,14.106,12.448,0.70255
12.463,0.70255,14.106,12.463,0.70255
12.479,0.70255,14.106,12.479,0.70255
12.494,0.70255,14.106,12.494,0.70255
12.509,0.70255,14.106,12.509,0.70255
12.524,0.70255,14.106,12.524,0.70255
12.54,0.70255,14.106,12.54,0.70255
12.555,0.70255,14.106,12.555,0.70255
12.57,0.70255,14.106,12.57,0.70255
12.585,0.70255,14.106,12.585,0.70255
12.601,0.70255,14.106,12.601,0.70255
12.616,0.70255,14.106,12.616,0.70255
12.631,0.70255,14.106,12.631,0.70255
12.647,0.70255,14.106,12.647,0.70255
12.662,0.70255,14.106,12.662,0.70255
12.677,0.70255,14.106,12.677,0.70255
12.692,0.70255,14.106,12.692,0.70255
12.708,0.70255,14.106,12.708,0.70255
12.723,0.70255,14.106,12.723,0.70255
12.738,0.70255,14.106,12.738,0.70255
12.753,0.70255,14.106,12.753,0.70255
12.769,0.70255,14.106,12.769,0.70255
12.784,0.70255,14.106,12.784,0.70255
12.799,0.70255,14.106,12.799,0.70255
12.815,0.70255,14.106,12.815,0.70255
12.83,0.70255,14.106,12.83,0.70255
12.845,0.70255,14.106,12.845,0.70255
12.86,0.70255,14.106,12.86,0.70255
12.876,0.70255,14.106,12.876,0.70255
12.891,0.70255,14.106,12.891,0.70255
12.906,0.70255,14.106,12.906,0.70255
12.922,0.70255,14.106,12.922,0.70255
12.937,0.70255,14.106,12.937,0.70255
12.952,0.70255,14.106,12.952,0.70255
12.967,0.70255,14.106,12.967,0.70255
12.983,0.70255,14.106,12.983,0.70255
12.998,0.70255,14.106,12.998,0.70255
13.013,0.70255,14.106,13.013,0.70255
13.028,0.70255,14.106,13.028,0.70255
13.044,0.70255,14.106,13.044,0.70255
13.059,0.70255,14.106,13.059,0.70255
13.074,0.70255,14.106,13.074,0.70255
13.09,0.70255,14.106,13.09,0.70255
13.105,0.70255,14.106,13.105,0.70255
13.12,0.70255,14.106,13.12,0.70255
13.135,0.70255,14.106,13.135,0.70255
13.151,0.70255,14.106,13.151,0.70255
13.166,0.70255,14.106,13.166,0.70255
13.181,0.70255,14.106,13.181,0.70255
13.196,0.70255,14.106,13.196,0.70255
13.212,0.70255,14.106,13.212,0.70255
13.227,0.70255,14.106,13.227,0.70255
13.242,0.70255,14.106,13.242,0.70255
13.258,0.70255,14.106,13.258,0.70255
13.273,0.70255,14.106,13.273,0.70255
13.288,0.70255,14.106,13.288,0.70255
13.303,0.70255,14.106,13.303,0.70255
13.319,0.70255,14.106,13.319,0.70255
13.334,0.70255,14.106,13.334,0.70255
13.349,0.70255,14.106,13.349,0.70255
13.364,0.70255,14.106,13.364,0.70255
13.38,0.70255,14.106,13.38,0.70255
13.395,0.70255,14.106,13.395,0.70255
13.41,0.70255,14.106,13.41,0.70255
13.426,0.70255,14.106,13.426,0.70255
13.441,0.70255,14.106,13.441,0.70255
13.456,0.70255,14.106,13.456,0.70255
13.471,0.70255,14.106,13.471,0.70255
13.487,0.70255,14.106,13.487,0.70255
13.502,0.70255,14.106,13.502,0.70255
13.517,0.70255,14.106,13.517,0.70255
13.532,0.70255,14.106,13.532,0.70255
13.548,0.70255,14.106,13.548,0.70255
13.563,0.70255,14.106,13.563,0.70255
13.578,0.70255,14.106,13.578,0.70255
13.594,0.70255,14.106,13.594,0.70255
13.609,0.70255,14.106,13.609,0.70255
13.624,0.70255,14.106,13.624,0.70255
13.639,0.70255,14.106,13.639,0.70255
13.655,0.70255,14.106,13.655,0.70255
13.67,0.70255,14.106,13.67,0.70255
13.685,0.70255,14.106,13.685,0.70255
13.7,0.70255,14.106,13.7,0.70255
13.716,0.70255,14.106,13.716,0.70255
13.731,0.70255,14.106,13.731,0.70255
13.746,0.70255,14.106,13.746,0.70255
13.762,0.70255,14.106,13.762,0.70255
13.777,0.70255,14.106,13.777,0.70255
13.792,0.70255,14.106,13.792,0.70255
13.807,0.70255,14.106,13.807,0.70255
13.823,0.70255,14.106,13.823,0.70255
13.838,0.70255,14.106,13.838,0.70255
13.853,0.70255,14.106,13.853,0.70255
13.868,0.70255,14.106,13.868,0.70255
13.884,0.70255,14.106,13.884,0.70255
13.899,0.70255,14.106,13.899,0.70255
13.914,0.70255,14.106,13.914,0.70255
13.93,0.70255,14.106,13.93,0.70255
13.945,0.70255,14.106,13.945,0.70255
13.96,0.70255,14.106,13.96,0.70255
13.975,0.70255,14.106,13.975,0.70255
13.991,0.70255,14.106,13.991,0.70255
14.006,0.70255,14.106,14.006,0.70255
14.021,0.70255,14.106,14.021,0.70255
14.036,0.70255,14.106,14.036,0.70255
14.052,0.70255,14.106,14.052,0.70255
14.067,0.70255,14.106,14.067,0.70255
14.082,0.70255,14.106,14.082,0.70255
14.098,0.70255,14.106,14.098,0.70255
14.113,0.70255,14.106,14.113,0.70255
14.128,0.70255,14.106,14.128,0.70255
14.143,0.70255,14.106,14.143,0.70255
14.159,0.70255,14.106,14.159,0.70255
14.174,0.70255,14.106,14.174,0.70255
14.189,0.70255,14.106,14.189,0.70255
14.205,0.70255,14.106,14.205,0.70255
14.22,0.70255,14.106,14.22,0.70255
14.235,0.70255,14.106,14.235,0.70255
14.25,0.70255,14.106,14.25,0.70255
14.266,0.70255,14.106,14.266,0.70255
14.281,0.70255,14.106,14.281,0.70255
14.296,0.70255,14.106,14.296,0.70255
14.311,0.70255,14.106,14.311,0.70255
14.327,0.70255,14.106,14.327,0.70255
14.342,0.70255,14.106,14.342,0.70255
14.357,0.70255,14.106,14.357,0.70255
14.373,0.70255,14.106,14.373,0.70255
14.388,0.70255,14.106,14.388,0.70255
14.403,0.70255,14.106,14.403,0.70255
14.418,0.70255,14.106,14.418,0.70255
14.434,0.70255,14.106,14.434,0.70255
14.449,0.70255,14.106,14.449,0.70255
14.464,0.70255,14.106,14.464,0.70255
14.479,0.70255,14.106,14.479,0.70255
14.495,0.70255,14.106,14.495,0.70255
14.51,0.70255,14.106,14.51,0.70255
14.525,0.70255,14.106,14.525,0.70255
14.541,0.70255,14.106,14.541,0.70255
14.556,0.70255,14.106,14.556,0.70255
14.571,0.70255,14.106,14.571,0.70255
14.586,0.70255,14.106,14.586,0.70255
14.602,0.70255,14.106,14.602,0.70255
14.617,0.70255,14.106,14.617,0.70255
14.632,0.70255,14.106,14.632,0.70255
14.647,0.70255,14.106,14.647,0.70255
14.663,0.70255,14.106,14.663,0.70255
14.678,0.70255,14.106,14.678,0.70255
14.693,0.70255,14.106,14.693,0.70255
14.709,0.70255,14.106,14.709,0.70255
14.724,0.70255,14.106,14.724,0.70255
14.739,0.70255,14.106,14.739,0.70255
14.754,0.70255,14.106,14.754,0.70255
14.77,0.70255,14.106,14.77,0.70255
14.785,0.70255,14.106,14.785,0.70255
14.8,0.70255,14.106,14.8,0.70255
14.815,0.70255,14.106,14.815,0.70255
14.831,0.70255,14.106,14.831,0.70255
14.846,0.70255,14.106,14.846,0.70255
14.861,0.70255,14.106,14.861,0.70255
14.877,0.70255,14.106,14.877,0.70255
14.892,0.70255,14.106,14.892,0.70255
