"X","Y","Z","K","W","uu","uv","uw","vv","vw","ww","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
16.068,0.65,3.4064,0.0018375,1.1358,0.00020626,-1.2701e-05,-1.5941e-05,0.00013901,8.5308e-05,0.0033297,1,3.4064,16.068,0.65,3.4064
16.068,0.65,3.4386,0.0018375,1.1358,0.00020626,-1.2701e-05,-1.5941e-05,0.00013901,8.5308e-05,0.0033297,1,3.4386,16.068,0.65,3.4386
16.068,0.65,3.4707,0.0018557,1.1318,0.00015291,-1.7628e-05,-3.6947e-05,0.00017211,-0.00012514,0.0033865,1,3.4707,16.068,0.65,3.4707
16.068,0.65,3.5028,0.0019417,1.1297,0.00020101,-7.0704e-06,-1.6189e-05,0.00012652,9.2137e-05,0.0035558,1,3.5028,16.068,0.65,3.5028
16.068,0.65,3.535,0.0019417,1.1297,0.00020101,-7.0704e-06,-1.6189e-05,0.00012652,9.2137e-05,0.0035558,1,3.535,16.068,0.65,3.535
16.068,0.65,3.5671,0.0018969,1.1257,0.00015594,-1.6301e-05,-2.5424e-05,0.00016616,-0.00012937,0.0034716,1,3.5671,16.068,0.65,3.5671
16.068,0.65,3.5992,0.0019023,1.1233,0.0002079,-1.4452e-05,-1.7756e-05,0.00013215,0.0001022,0.0034645,1,3.5992,16.068,0.65,3.5992
16.068,0.65,3.6314,0.0019023,1.1233,0.0002079,-1.4452e-05,-1.7756e-05,0.00013215,0.0001022,0.0034645,1,3.6314,16.068,0.65,3.6314
16.068,0.65,3.6635,0.0017905,1.12,0.00015702,-2.3393e-05,1.4034e-06,0.00017188,-0.0001294,0.0032521,1,3.6635,16.068,0.65,3.6635
16.068,0.65,3.6956,0.0017181,1.1175,0.00020076,-1.3769e-05,-2.1587e-05,0.00014265,0.0001099,0.0030928,1,3.6956,16.068,0.65,3.6956
16.068,0.65,3.7278,0.0017181,1.1175,0.00020076,-1.3769e-05,-2.1587e-05,0.00014265,0.0001099,0.0030928,1,3.7278,16.068,0.65,3.7278
16.068,0.65,3.7599,0.001595,1.1151,0.00015418,-2.2661e-05,3.6729e-06,0.00017322,-0.00014384,0.0028627,1,3.7599,16.068,0.65,3.7599
16.068,0.65,3.792,0.0015003,1.113,0.00018894,-1.9032e-05,-3.3802e-05,0.00014877,0.00010984,0.0026629,1,3.792,16.068,0.65,3.792
16.068,0.65,3.8242,0.0015003,1.113,0.00018894,-1.9032e-05,-3.3802e-05,0.00014877,0.00010984,0.0026629,1,3.8242,16.068,0.65,3.8242
16.068,0.65,3.8563,0.001337,1.1115,0.00014368,-2.3886e-05,-3.3796e-06,0.00017661,-8.1406e-05,0.0023538,1,3.8563,16.068,0.65,3.8563
16.068,0.65,3.8885,0.0013092,1.1102,0.00018395,-1.7288e-05,-5.5034e-05,0.00015904,9.8463e-05,0.0022753,1,3.8885,16.068,0.65,3.8885
16.068,0.65,3.9206,0.0013092,1.1102,0.00018395,-1.7288e-05,-5.5034e-05,0.00015904,9.8463e-05,0.0022753,1,3.9206,16.068,0.65,3.9206
16.068,0.65,3.9527,0.0011985,1.1094,0.00014322,-2.623e-05,-4.9592e-06,0.00016894,-1.7484e-05,0.0020848,1,3.9527,16.068,0.65,3.9527
16.068,0.65,3.9849,0.0012396,1.1096,0.00018095,-1.6319e-05,-9.1512e-05,0.00016151,6.9823e-05,0.0021368,1,3.9849,16.068,0.65,3.9849
16.068,0.65,4.017,0.0013338,1.1089,0.0001447,-2.2299e-05,-3.6024e-05,0.00017448,5.3715e-05,0.0023483,1,4.017,16.068,0.65,4.017
16.068,0.65,4.0491,0.0013338,1.1089,0.0001447,-2.2299e-05,-3.6024e-05,0.00017448,5.3715e-05,0.0023483,1,4.0491,16.068,0.65,4.0491
16.068,0.65,4.0813,0.0013718,1.1108,0.00017526,-1.6637e-05,-0.00011965,0.00017484,4.9327e-05,0.0023934,1,4.0813,16.068,0.65,4.0813
16.068,0.65,4.1134,0.001684,1.1101,0.0001417,-1.1417e-05,-9.4413e-05,0.0001688,8.1041e-05,0.0030575,1,4.1134,16.068,0.65,4.1134
16.068,0.65,4.1455,0.001684,1.1101,0.0001417,-1.1417e-05,-9.4413e-05,0.0001688,8.1041e-05,0.0030575,1,4.1455,16.068,0.65,4.1455
16.068,0.65,4.1777,0.0017469,1.1134,0.00016666,-1.0288e-05,-0.00014135,0.00019262,3.0107e-05,0.0031345,1,4.1777,16.068,0.65,4.1777
16.068,0.65,4.2098,0.0021156,1.1131,0.00014713,-3.2297e-06,-0.00015558,0.00016791,9.3233e-05,0.0039162,1,4.2098,16.068,0.65,4.2098
16.068,0.65,4.242,0.002266,1.117,0.00016562,-1.2314e-05,-0.00014855,0.00019102,2.0902e-05,0.0041754,1,4.242,16.068,0.65,4.242
16.068,0.65,4.2741,0.002266,1.117,0.00016562,-1.2314e-05,-0.00014855,0.00019102,2.0902e-05,0.0041754,1,4.2741,16.068,0.65,4.2741
16.068,0.65,4.3062,0.0025419,1.1181,0.00013525,-3.1659e-06,-0.00019705,0.00016258,8.4529e-05,0.0047861,1,4.3062,16.068,0.65,4.3062
16.068,0.65,4.3384,0.0027501,1.1213,0.00016464,-7.9321e-06,-0.00017078,0.00019846,-1.2544e-05,0.0051372,1,4.3384,16.068,0.65,4.3384
16.068,0.65,4.3705,0.0027501,1.1213,0.00016464,-7.9321e-06,-0.00017078,0.00019846,-1.2544e-05,0.0051372,1,4.3705,16.068,0.65,4.3705
16.068,0.65,4.4026,0.0027367,1.1247,0.00012196,2.2352e-07,-0.0002001,0.0001662,3.6772e-05,0.0051851,1,4.4026,16.068,0.65,4.4026
16.068,0.65,4.4348,0.0029354,1.1266,0.00016104,-8.9621e-06,-0.0001794,0.00019636,-2.5577e-05,0.0055134,1,4.4348,16.068,0.65,4.4348
16.068,0.65,4.4669,0.0027093,1.1321,0.00012018,-1.4968e-06,-0.00018463,0.0001711,3.9544e-05,0.0051274,1,4.4669,16.068,0.65,4.4669
16.068,0.65,4.499,0.0027093,1.1321,0.00012018,-1.4968e-06,-0.00018463,0.0001711,3.9544e-05,0.0051274,1,4.499,16.068,0.65,4.499
